id,sentiment
8796,neutral
8797,neutral
8798,neutral
8799,neutral
8800,neutral
8801,neutral
8802,worry
8803,worry
8804,worry
8805,worry
8806,neutral
8807,love
8808,neutral
8809,happiness
8810,love
8811,sadness
8812,neutral
8813,happiness
8814,happiness
8815,worry
8816,neutral
8817,love
8818,happiness
8819,worry
8820,neutral
8821,love
8822,worry
8823,neutral
8824,worry
8825,neutral
8826,worry
8827,happiness
8828,neutral
8829,love
8830,worry
8831,worry
8832,worry
8833,love
8834,neutral
8835,worry
8836,neutral
8837,love
8838,neutral
8839,worry
8840,worry
8841,worry
8842,neutral
8843,worry
8844,happiness
8845,worry
8846,neutral
8847,happiness
8848,worry
8849,worry
8850,neutral
8851,neutral
8852,neutral
8853,worry
8854,love
8855,neutral
8856,worry
8857,neutral
8858,happiness
8859,happiness
8860,worry
8861,worry
8862,worry
8863,neutral
8864,worry
8865,neutral
8866,neutral
8867,love
8868,happiness
8869,love
8870,worry
8871,worry
8872,neutral
8873,neutral
8874,neutral
8875,worry
8876,neutral
8877,neutral
8878,neutral
8879,worry
8880,happiness
8881,worry
8882,worry
8883,neutral
8884,worry
8885,love
8886,neutral
8887,neutral
8888,happiness
8889,neutral
8890,neutral
8891,love
8892,worry
8893,worry
8894,worry
8895,worry
8896,neutral
8897,worry
8898,neutral
8899,happiness
8900,neutral
8901,worry
8902,worry
8903,neutral
8904,worry
8905,worry
8906,neutral
8907,neutral
8908,worry
8909,worry
8910,neutral
8911,neutral
8912,worry
8913,neutral
8914,worry
8915,worry
8916,worry
8917,worry
8918,neutral
8919,worry
8920,neutral
8921,worry
8922,worry
8923,neutral
8924,neutral
8925,neutral
8926,neutral
8927,neutral
8928,love
8929,worry
8930,neutral
8931,neutral
8932,neutral
8933,love
8934,neutral
8935,worry
8936,neutral
8937,neutral
8938,neutral
8939,worry
8940,neutral
8941,worry
8942,neutral
8943,happiness
8944,worry
8945,love
8946,neutral
8947,neutral
8948,worry
8949,worry
8950,worry
8951,neutral
8952,love
8953,worry
8954,love
8955,neutral
8956,neutral
8957,neutral
8958,love
8959,neutral
8960,worry
8961,neutral
8962,neutral
8963,neutral
8964,neutral
8965,worry
8966,worry
8967,happiness
8968,love
8969,worry
8970,neutral
8971,worry
8972,worry
8973,happiness
8974,worry
8975,neutral
8976,worry
8977,worry
8978,worry
8979,neutral
8980,love
8981,worry
8982,neutral
8983,worry
8984,worry
8985,worry
8986,worry
8987,neutral
8988,neutral
8989,worry
8990,worry
8991,worry
8992,neutral
8993,neutral
8994,neutral
8995,worry
8996,worry
8997,neutral
8998,happiness
8999,neutral
9000,happiness
9001,neutral
9002,worry
9003,worry
9004,worry
9005,happiness
9006,neutral
9007,neutral
9008,neutral
9009,worry
9010,neutral
9011,neutral
9012,love
9013,surprise
9014,neutral
9015,worry
9016,neutral
9017,worry
9018,worry
9019,neutral
9020,worry
9021,neutral
9022,neutral
9023,happiness
9024,neutral
9025,neutral
9026,neutral
9027,neutral
9028,neutral
9029,neutral
9030,worry
9031,neutral
9032,worry
9033,happiness
9034,happiness
9035,neutral
9036,worry
9037,neutral
9038,worry
9039,neutral
9040,neutral
9041,neutral
9042,worry
9043,neutral
9044,worry
9045,neutral
9046,neutral
9047,neutral
9048,worry
9049,neutral
9050,worry
9051,neutral
9052,neutral
9053,love
9054,neutral
9055,neutral
9056,worry
9057,worry
9058,neutral
9059,happiness
9060,love
9061,worry
9062,worry
9063,worry
9064,worry
9065,neutral
9066,worry
9067,happiness
9068,neutral
9069,love
9070,neutral
9071,neutral
9072,neutral
9073,worry
9074,worry
9075,neutral
9076,worry
9077,love
9078,neutral
9079,neutral
9080,neutral
9081,worry
9082,neutral
9083,neutral
9084,neutral
9085,worry
9086,worry
9087,worry
9088,happiness
9089,worry
9090,worry
9091,worry
9092,love
9093,neutral
9094,worry
9095,neutral
9096,worry
9097,worry
9098,worry
9099,neutral
9100,neutral
9101,worry
9102,love
9103,neutral
9104,worry
9105,neutral
9106,neutral
9107,love
9108,neutral
9109,neutral
9110,sadness
9111,neutral
9112,worry
9113,neutral
9114,happiness
9115,worry
9116,neutral
9117,neutral
9118,worry
9119,neutral
9120,love
9121,neutral
9122,worry
9123,neutral
9124,neutral
9125,neutral
9126,worry
9127,worry
9128,worry
9129,worry
9130,worry
9131,neutral
9132,love
9133,happiness
9134,love
9135,neutral
9136,worry
9137,worry
9138,neutral
9139,neutral
9140,worry
9141,neutral
9142,worry
9143,neutral
9144,love
9145,neutral
9146,neutral
9147,neutral
9148,neutral
9149,worry
9150,neutral
9151,happiness
9152,worry
9153,worry
9154,neutral
9155,neutral
9156,neutral
9157,happiness
9158,love
9159,neutral
9160,happiness
9161,worry
9162,worry
9163,worry
9164,neutral
9165,worry
9166,happiness
9167,neutral
9168,neutral
9169,love
9170,happiness
9171,worry
9172,worry
9173,neutral
9174,neutral
9175,worry
9176,worry
9177,neutral
9178,neutral
9179,neutral
9180,worry
9181,neutral
9182,neutral
9183,neutral
9184,neutral
9185,happiness
9186,neutral
9187,worry
9188,neutral
9189,worry
9190,neutral
9191,happiness
9192,worry
9193,worry
9194,worry
9195,worry
9196,neutral
9197,love
9198,happiness
9199,neutral
9200,worry
9201,worry
9202,worry
9203,worry
9204,neutral
9205,worry
9206,neutral
9207,neutral
9208,worry
9209,neutral
9210,neutral
9211,neutral
9212,happiness
9213,worry
9214,worry
9215,neutral
9216,worry
9217,neutral
9218,neutral
9219,neutral
9220,happiness
9221,worry
9222,neutral
9223,happiness
9224,love
9225,worry
9226,worry
9227,neutral
9228,neutral
9229,neutral
9230,worry
9231,worry
9232,worry
9233,worry
9234,neutral
9235,neutral
9236,worry
9237,neutral
9238,neutral
9239,worry
9240,neutral
9241,neutral
9242,worry
9243,neutral
9244,worry
9245,neutral
9246,neutral
9247,neutral
9248,neutral
9249,neutral
9250,happiness
9251,neutral
9252,neutral
9253,worry
9254,neutral
9255,worry
9256,worry
9257,neutral
9258,worry
9259,worry
9260,happiness
9261,love
9262,neutral
9263,neutral
9264,neutral
9265,worry
9266,neutral
9267,worry
9268,worry
9269,neutral
9270,love
9271,neutral
9272,neutral
9273,worry
9274,worry
9275,worry
9276,worry
9277,neutral
9278,love
9279,neutral
9280,neutral
9281,worry
9282,worry
9283,worry
9284,neutral
9285,love
9286,love
9287,neutral
9288,neutral
9289,neutral
9290,neutral
9291,neutral
9292,neutral
9293,worry
9294,neutral
9295,worry
9296,happiness
9297,neutral
9298,neutral
9299,worry
9300,happiness
9301,neutral
9302,neutral
9303,neutral
9304,worry
9305,neutral
9306,love
9307,neutral
9308,neutral
9309,neutral
9310,neutral
9311,worry
9312,happiness
9313,happiness
9314,neutral
9315,neutral
9316,worry
9317,worry
9318,worry
9319,worry
9320,worry
9321,neutral
9322,sadness
9323,neutral
9324,neutral
9325,neutral
9326,neutral
9327,worry
9328,worry
9329,happiness
9330,neutral
9331,neutral
9332,neutral
9333,neutral
9334,neutral
9335,neutral
9336,worry
9337,worry
9338,worry
9339,neutral
9340,neutral
9341,worry
9342,neutral
9343,neutral
9344,neutral
9345,neutral
9346,worry
9347,worry
9348,worry
9349,happiness
9350,neutral
9351,neutral
9352,worry
9353,worry
9354,worry
9355,happiness
9356,worry
9357,love
9358,neutral
9359,neutral
9360,neutral
9361,worry
9362,neutral
9363,happiness
9364,worry
9365,neutral
9366,worry
9367,worry
9368,happiness
9369,neutral
9370,neutral
9371,neutral
9372,neutral
9373,neutral
9374,worry
9375,happiness
9376,worry
9377,love
9378,worry
9379,worry
9380,worry
9381,neutral
9382,worry
9383,neutral
9384,worry
9385,worry
9386,happiness
9387,love
9388,happiness
9389,worry
9390,love
9391,neutral
9392,love
9393,neutral
9394,worry
9395,neutral
9396,neutral
9397,happiness
9398,neutral
9399,worry
9400,neutral
9401,love
9402,worry
9403,worry
9404,worry
9405,neutral
9406,neutral
9407,worry
9408,worry
9409,happiness
9410,neutral
9411,sadness
9412,worry
9413,neutral
9414,worry
9415,worry
9416,neutral
9417,worry
9418,worry
9419,worry
9420,worry
9421,neutral
9422,love
9423,love
9424,neutral
9425,worry
9426,neutral
9427,worry
9428,worry
9429,worry
9430,worry
9431,neutral
9432,neutral
9433,happiness
9434,neutral
9435,love
9436,worry
9437,neutral
9438,worry
9439,neutral
9440,neutral
9441,neutral
9442,neutral
9443,neutral
9444,neutral
9445,neutral
9446,neutral
9447,neutral
9448,worry
9449,worry
9450,worry
9451,worry
9452,neutral
9453,love
9454,neutral
9455,worry
9456,worry
9457,worry
9458,love
9459,surprise
9460,neutral
9461,worry
9462,love
9463,neutral
9464,neutral
9465,happiness
9466,neutral
9467,neutral
9468,neutral
9469,neutral
9470,neutral
9471,neutral
9472,neutral
9473,neutral
9474,worry
9475,worry
9476,neutral
9477,neutral
9478,neutral
9479,love
9480,happiness
9481,neutral
9482,happiness
9483,worry
9484,neutral
9485,worry
9486,neutral
9487,worry
9488,neutral
9489,neutral
9490,worry
9491,worry
9492,love
9493,neutral
9494,worry
9495,worry
9496,neutral
9497,love
9498,happiness
9499,neutral
9500,worry
9501,neutral
9502,worry
9503,neutral
9504,worry
9505,worry
9506,worry
9507,worry
9508,worry
9509,happiness
9510,worry
9511,neutral
9512,worry
9513,love
9514,happiness
9515,neutral
9516,worry
9517,worry
9518,love
9519,neutral
9520,neutral
9521,neutral
9522,neutral
9523,worry
9524,neutral
9525,worry
9526,neutral
9527,worry
9528,worry
9529,neutral
9530,neutral
9531,worry
9532,neutral
9533,worry
9534,worry
9535,neutral
9536,worry
9537,neutral
9538,worry
9539,worry
9540,worry
9541,worry
9542,worry
9543,neutral
9544,neutral
9545,worry
9546,love
9547,worry
9548,love
9549,worry
9550,neutral
9551,neutral
9552,neutral
9553,neutral
9554,neutral
9555,neutral
9556,love
9557,worry
9558,neutral
9559,worry
9560,neutral
9561,worry
9562,neutral
9563,neutral
9564,worry
9565,neutral
9566,worry
9567,worry
9568,neutral
9569,neutral
9570,neutral
9571,neutral
9572,happiness
9573,neutral
9574,worry
9575,neutral
9576,neutral
9577,worry
9578,neutral
9579,worry
9580,worry
9581,worry
9582,worry
9583,love
9584,neutral
9585,neutral
9586,love
9587,love
9588,worry
9589,neutral
9590,happiness
9591,happiness
9592,worry
9593,neutral
9594,worry
9595,worry
9596,worry
9597,neutral
9598,happiness
9599,worry
9600,neutral
9601,worry
9602,worry
9603,neutral
9604,neutral
9605,worry
9606,worry
9607,neutral
9608,worry
9609,happiness
9610,love
9611,worry
9612,neutral
9613,neutral
9614,neutral
9615,worry
9616,worry
9617,neutral
9618,worry
9619,worry
9620,happiness
9621,worry
9622,worry
9623,neutral
9624,neutral
9625,neutral
9626,worry
9627,worry
9628,neutral
9629,worry
9630,neutral
9631,happiness
9632,neutral
9633,worry
9634,worry
9635,neutral
9636,worry
9637,neutral
9638,worry
9639,love
9640,neutral
9641,neutral
9642,worry
9643,neutral
9644,worry
9645,worry
9646,neutral
9647,happiness
9648,neutral
9649,worry
9650,worry
9651,worry
9652,neutral
9653,neutral
9654,worry
9655,love
9656,love
9657,sadness
9658,neutral
9659,happiness
9660,worry
9661,worry
9662,neutral
9663,worry
9664,neutral
9665,neutral
9666,worry
9667,neutral
9668,worry
9669,neutral
9670,neutral
9671,happiness
9672,worry
9673,neutral
9674,surprise
9675,worry
9676,neutral
9677,neutral
9678,worry
9679,neutral
9680,neutral
9681,love
9682,neutral
9683,worry
9684,worry
9685,love
9686,neutral
9687,neutral
9688,neutral
9689,worry
9690,worry
9691,neutral
9692,worry
9693,worry
9694,neutral
9695,worry
9696,neutral
9697,neutral
9698,neutral
9699,neutral
9700,love
9701,neutral
9702,worry
9703,worry
9704,neutral
9705,neutral
9706,worry
9707,love
9708,worry
9709,worry
9710,neutral
9711,happiness
9712,love
9713,worry
9714,love
9715,worry
9716,worry
9717,worry
9718,neutral
9719,worry
9720,neutral
9721,love
9722,neutral
9723,worry
9724,neutral
9725,neutral
9726,worry
9727,neutral
9728,worry
9729,worry
9730,neutral
9731,happiness
9732,worry
9733,neutral
9734,neutral
9735,neutral
9736,love
9737,worry
9738,happiness
9739,neutral
9740,love
9741,worry
9742,worry
9743,worry
9744,neutral
9745,worry
9746,love
9747,worry
9748,neutral
9749,neutral
9750,neutral
9751,neutral
9752,happiness
9753,neutral
9754,worry
9755,neutral
9756,neutral
9757,neutral
9758,neutral
9759,worry
9760,worry
9761,neutral
9762,worry
9763,neutral
9764,neutral
9765,happiness
9766,neutral
9767,neutral
9768,worry
9769,love
9770,worry
9771,neutral
9772,worry
9773,love
9774,neutral
9775,neutral
9776,happiness
9777,worry
9778,neutral
9779,love
9780,neutral
9781,worry
9782,worry
9783,love
9784,love
9785,love
9786,worry
9787,neutral
9788,worry
9789,neutral
9790,worry
9791,worry
9792,neutral
9793,happiness
9794,love
9795,neutral
9796,worry
9797,neutral
9798,neutral
9799,neutral
9800,worry
9801,neutral
9802,worry
9803,worry
9804,neutral
9805,neutral
9806,happiness
9807,neutral
9808,worry
9809,worry
9810,neutral
9811,worry
9812,worry
9813,worry
9814,worry
9815,happiness
9816,worry
9817,happiness
9818,happiness
9819,worry
9820,neutral
9821,neutral
9822,worry
9823,happiness
9824,neutral
9825,neutral
9826,neutral
9827,worry
9828,worry
9829,neutral
9830,neutral
9831,neutral
9832,worry
9833,worry
9834,worry
9835,worry
9836,happiness
9837,happiness
9838,neutral
9839,neutral
9840,neutral
9841,happiness
9842,neutral
9843,neutral
9844,neutral
9845,love
9846,neutral
9847,worry
9848,worry
9849,neutral
9850,neutral
9851,worry
9852,happiness
9853,neutral
9854,worry
9855,neutral
9856,worry
9857,worry
9858,worry
9859,worry
9860,love
9861,neutral
9862,neutral
9863,neutral
9864,neutral
9865,worry
9866,worry
9867,worry
9868,worry
9869,neutral
9870,love
9871,worry
9872,worry
9873,neutral
9874,worry
9875,neutral
9876,neutral
9877,worry
9878,neutral
9879,love
9880,neutral
9881,neutral
9882,worry
9883,neutral
9884,worry
9885,worry
9886,worry
9887,worry
9888,neutral
9889,neutral
9890,love
9891,neutral
9892,neutral
9893,happiness
9894,neutral
9895,neutral
9896,neutral
9897,neutral
9898,worry
9899,love
9900,neutral
9901,neutral
9902,love
9903,worry
9904,worry
9905,worry
9906,sadness
9907,neutral
9908,worry
9909,neutral
9910,neutral
9911,worry
9912,worry
9913,worry
9914,love
9915,neutral
9916,love
9917,worry
9918,worry
9919,happiness
9920,neutral
9921,worry
9922,neutral
9923,neutral
9924,neutral
9925,love
9926,happiness
9927,neutral
9928,worry
9929,worry
9930,worry
9931,worry
9932,worry
9933,worry
9934,happiness
9935,worry
9936,love
9937,worry
9938,neutral
9939,worry
9940,neutral
9941,neutral
9942,worry
9943,happiness
9944,worry
9945,love
9946,love
9947,neutral
9948,neutral
9949,worry
9950,happiness
9951,neutral
9952,worry
9953,worry
9954,worry
9955,neutral
9956,neutral
9957,neutral
9958,neutral
9959,worry
9960,sadness
9961,worry
9962,worry
9963,love
9964,worry
9965,worry
9966,neutral
9967,worry
9968,neutral
9969,worry
9970,worry
9971,happiness
9972,worry
9973,neutral
9974,happiness
9975,happiness
9976,neutral
9977,neutral
9978,neutral
9979,worry
9980,neutral
9981,worry
9982,neutral
9983,worry
9984,worry
9985,worry
9986,worry
9987,worry
9988,worry
9989,neutral
9990,worry
9991,neutral
9992,neutral
9993,love
9994,neutral
9995,neutral
9996,neutral
9997,love
9998,worry
9999,happiness
10000,worry
